RoomID	RoomType	OriginID	OriginPoint	Height	Width	Depth	WFR	OutdoorVelocity	OutdoorTemperature	DistanceFromWindow	PointID	Point	ResultID_T10	T_10	ResultID_T20	T_20	ResultID_T30	T_30	ResultID_T40	T_40	ResultID_T50	T_50	ResultID_T60	T_60	ResultID_T70	T_70	ResultID_T80	T_80	ResultID_T90	T_90	ResultID_T100	T_100
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	3.068261	SR_P232	"{0.31, 1.2, -0.3}"	Res_T10_232	0.061872	Res_T20_232	0.062121	Res_T30_232	0.068101	Res_T40_232	0.066545	Res_T50_232	0.047789	Res_T60_232	0.067602	Res_T70_232	0.054293	Res_T80_232	0.061161	Res_T90_232	0.061626	Res_T100_232	0.054416
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	3.366634	SR_P233	"{0.31, 1.5, -0.3}"	Res_T10_233	0.053893	Res_T20_233	0.056456	Res_T30_233	0.052322	Res_T40_233	0.05838	Res_T50_233	0.041183	Res_T60_233	0.056527	Res_T70_233	0.074072	Res_T80_233	0.053908	Res_T90_233	0.09284	Res_T100_233	0.052106
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	3.665273	SR_P234	"{0.31, 1.8, -0.3}"	Res_T10_234	0.031933	Res_T20_234	0.037068	Res_T30_234	0.024198	Res_T40_234	0.036507	Res_T50_234	0.041042	Res_T60_234	0.042825	Res_T70_234	0.102918	Res_T80_234	0.044679	Res_T90_234	0.137998	Res_T100_234	0.035848
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	0.634449	SR_P235	"{0.62, -1.8, -0.3}"	Res_T10_235	0.046945	Res_T20_235	0.030512	Res_T30_235	0.02442	Res_T40_235	0.028654	Res_T50_235	0.027808	Res_T60_235	0.024995	Res_T70_235	0.037873	Res_T80_235	0.026415	Res_T90_235	0.043292	Res_T100_235	0.032396
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	0.722859	SR_P236	"{0.62, -1.5, -0.3}"	Res_T10_236	0.054585	Res_T20_236	0.03944	Res_T30_236	0.032401	Res_T40_236	0.032553	Res_T50_236	0.027908	Res_T60_236	0.026386	Res_T70_236	0.035369	Res_T80_236	0.031126	Res_T90_236	0.040108	Res_T100_236	0.038777
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	0.906932	SR_P237	"{0.62, -1.2, -0.3}"	Res_T10_237	0.059472	Res_T20_237	0.042563	Res_T30_237	0.037588	Res_T40_237	0.035262	Res_T50_237	0.026189	Res_T60_237	0.028972	Res_T70_237	0.030901	Res_T80_237	0.033053	Res_T90_237	0.035071	Res_T100_237	0.039716
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	1.141282	SR_P238	"{0.62, -0.9, -0.3}"	Res_T10_238	0.065855	Res_T20_238	0.045947	Res_T30_238	0.043303	Res_T40_238	0.039479	Res_T50_238	0.024982	Res_T60_238	0.033093	Res_T70_238	0.025697	Res_T80_238	0.035068	Res_T90_238	0.029643	Res_T100_238	0.040942
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	1.400901	SR_P239	"{0.62, -0.6, -0.3}"	Res_T10_239	0.071932	Res_T20_239	0.049335	Res_T30_239	0.049947	Res_T40_239	0.04442	Res_T50_239	0.025989	Res_T60_239	0.037849	Res_T70_239	0.020577	Res_T80_239	0.036901	Res_T90_239	0.024857	Res_T100_239	0.042008
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	1.674074	SR_P240	"{0.62, -0.3, -0.3}"	Res_T10_240	0.075753	Res_T20_240	0.052358	Res_T30_240	0.05714	Res_T40_240	0.0493	Res_T50_240	0.029726	Res_T60_240	0.042678	Res_T70_240	0.015908	Res_T80_240	0.038599	Res_T90_240	0.021011	Res_T100_240	0.042537
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	1.955128	SR_P241	"{0.62, 0.0, -0.3}"	Res_T10_241	0.076184	Res_T20_241	0.054903	Res_T30_241	0.063831	Res_T40_241	0.053753	Res_T50_241	0.035362	Res_T60_241	0.047389	Res_T70_241	0.01263	Res_T80_241	0.040481	Res_T90_241	0.018257	Res_T100_241	0.042684
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	2.241099	SR_P242	"{0.62, 0.3, -0.3}"	Res_T10_242	0.073366	Res_T20_242	0.056728	Res_T30_242	0.068461	Res_T40_242	0.057542	Res_T50_242	0.041252	Res_T60_242	0.051929	Res_T70_242	0.013153	Res_T80_242	0.042792	Res_T90_242	0.017228	Res_T100_242	0.042678
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	2.530321	SR_P243	"{0.62, 0.6, -0.3}"	Res_T10_243	0.066117	Res_T20_243	0.057676	Res_T30_243	0.069271	Res_T40_243	0.061094	Res_T50_243	0.046147	Res_T60_243	0.057737	Res_T70_243	0.02089	Res_T80_243	0.046632	Res_T90_243	0.021459	Res_T100_243	0.042565
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	2.821795	SR_P244	"{0.62, 0.9, -0.3}"	Res_T10_244	0.059757	Res_T20_244	0.057607	Res_T30_244	0.066425	Res_T40_244	0.062134	Res_T50_244	0.04562	Res_T60_244	0.061478	Res_T70_244	0.029197	Res_T80_244	0.050263	Res_T90_244	0.031802	Res_T100_244	0.042944
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	3.114888	SR_P245	"{0.62, 1.2, -0.3}"	Res_T10_245	0.054092	Res_T20_245	0.057092	Res_T30_245	0.062371	Res_T40_245	0.06169	Res_T50_245	0.041091	Res_T60_245	0.062222	Res_T70_245	0.038411	Res_T80_245	0.053766	Res_T90_245	0.051266	Res_T100_245	0.044343
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	3.409182	SR_P246	"{0.62, 1.5, -0.3}"	Res_T10_246	0.049661	Res_T20_246	0.053439	Res_T30_246	0.056479	Res_T40_246	0.055723	Res_T50_246	0.033428	Res_T60_246	0.055507	Res_T70_246	0.050273	Res_T80_246	0.0502	Res_T90_246	0.084817	Res_T100_246	0.043709
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	3.704393	SR_P247	"{0.62, 1.8, -0.3}"	Res_T10_247	0.042711	Res_T20_247	0.03332	Res_T30_247	0.041437	Res_T40_247	0.033979	Res_T50_247	0.023051	Res_T60_247	0.038475	Res_T70_247	0.073154	Res_T80_247	0.035105	Res_T90_247	0.139661	Res_T100_247	0.030263
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	0.939694	SR_P248	"{0.93, -1.8, -0.3}"	Res_T10_248	0.044532	Res_T20_248	0.02084	Res_T30_248	0.018229	Res_T40_248	0.017771	Res_T50_248	0.013349	Res_T60_248	0.010231	Res_T70_248	0.024052	Res_T80_248	0.012324	Res_T90_248	0.029662	Res_T100_248	0.022757
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	1.001511	SR_P249	"{0.93, -1.5, -0.3}"	Res_T10_249	0.048832	Res_T20_249	0.03108	Res_T30_249	0.026397	Res_T40_249	0.023698	Res_T50_249	0.020376	Res_T60_249	0.016998	Res_T70_249	0.027532	Res_T80_249	0.022816	Res_T90_249	0.032456	Res_T100_249	0.031873
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	1.141501	SR_P250	"{0.93, -1.2, -0.3}"	Res_T10_250	0.055979	Res_T20_250	0.037155	Res_T30_250	0.032959	Res_T40_250	0.029027	Res_T50_250	0.021731	Res_T60_250	0.022594	Res_T70_250	0.0266	Res_T80_250	0.028216	Res_T90_250	0.031124	Res_T100_250	0.036137
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	1.3353	SR_P251	"{0.93, -0.9, -0.3}"	Res_T10_251	0.063775	Res_T20_251	0.04203	Res_T30_251	0.039682	Res_T40_251	0.034794	Res_T50_251	0.022215	Res_T60_251	0.028585	Res_T70_251	0.023846	Res_T80_251	0.032115	Res_T90_251	0.02838	Res_T100_251	0.038842
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	1.563018	SR_P252	"{0.93, -0.6, -0.3}"	Res_T10_252	0.070366	Res_T20_252	0.046055	Res_T30_252	0.046898	Res_T40_252	0.040548	Res_T50_252	0.024022	Res_T60_252	0.034329	Res_T70_252	0.020374	Res_T80_252	0.034851	Res_T90_252	0.02549	Res_T100_252	0.040331
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	1.811912	SR_P253	"{0.93, -0.3, -0.3}"	Res_T10_253	0.074332	Res_T20_253	0.049343	Res_T30_253	0.054242	Res_T40_253	0.045797	Res_T50_253	0.028037	Res_T60_253	0.039548	Res_T70_253	0.016671	Res_T80_253	0.036947	Res_T90_253	0.022843	Res_T100_253	0.040834
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	2.074373	SR_P254	"{0.93, 0.0, -0.3}"	Res_T10_254	0.074763	Res_T20_254	0.052095	Res_T30_254	0.060731	Res_T40_254	0.050377	Res_T50_254	0.033735	Res_T60_254	0.044248	Res_T70_254	0.01336	Res_T80_254	0.0389	Res_T90_254	0.020465	Res_T100_254	0.040753
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	2.345853	SR_P255	"{0.93, 0.3, -0.3}"	Res_T10_255	0.071767	Res_T20_255	0.054213	Res_T30_255	0.064934	Res_T40_255	0.054173	Res_T50_255	0.039673	Res_T60_255	0.048558	Res_T70_255	0.012125	Res_T80_255	0.041013	Res_T90_255	0.01842	Res_T100_255	0.040406
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	2.623552	SR_P256	"{0.93, 0.6, -0.3}"	Res_T10_256	0.063616	Res_T20_256	0.055412	Res_T30_256	0.064823	Res_T40_256	0.057477	Res_T50_256	0.044659	Res_T60_256	0.053719	Res_T70_256	0.016484	Res_T80_256	0.044082	Res_T90_256	0.017785	Res_T100_256	0.039341
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	2.905688	SR_P257	"{0.93, 0.9, -0.3}"	Res_T10_257	0.055792	Res_T20_257	0.055114	Res_T30_257	0.060403	Res_T40_257	0.05846	Res_T50_257	0.043949	Res_T60_257	0.057019	Res_T70_257	0.022427	Res_T80_257	0.046442	Res_T90_257	0.023143	Res_T100_257	0.03838
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	3.191085	SR_P258	"{0.93, 1.2, -0.3}"	Res_T10_258	0.048143	Res_T20_258	0.053858	Res_T30_258	0.05437	Res_T40_258	0.058014	Res_T50_258	0.03924	Res_T60_258	0.058329	Res_T70_258	0.028713	Res_T80_258	0.048661	Res_T90_258	0.039219	Res_T100_258	0.037411
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	3.47894	SR_P259	"{0.93, 1.5, -0.3}"	Res_T10_259	0.042539	Res_T20_259	0.050588	Res_T30_259	0.047826	Res_T40_259	0.053841	Res_T50_259	0.033527	Res_T60_259	0.054604	Res_T70_259	0.036701	Res_T80_259	0.046963	Res_T90_259	0.071914	Res_T100_259	0.035276
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	3.76869	SR_P260	"{0.93, 1.8, -0.3}"	Res_T10_260	0.038184	Res_T20_260	0.033146	Res_T30_260	0.036787	Res_T40_260	0.033949	Res_T50_260	0.025834	Res_T60_260	0.037534	Res_T70_260	0.055733	Res_T80_260	0.03381	Res_T90_260	0.129653	Res_T100_260	0.02752
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	1.247287	SR_P261	"{1.24, -1.8, -0.3}"	Res_T10_261	0.04364	Res_T20_261	0.020745	Res_T30_261	0.019041	Res_T40_261	0.015388	Res_T50_261	0.007167	Res_T60_261	0.006261	Res_T70_261	0.01666	Res_T80_261	0.009824	Res_T90_261	0.023843	Res_T100_261	0.022406
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	1.294498	SR_P262	"{1.24, -1.5, -0.3}"	Res_T10_262	0.047402	Res_T20_262	0.02556	Res_T30_262	0.023791	Res_T40_262	0.018084	Res_T50_262	0.016085	Res_T60_262	0.011199	Res_T70_262	0.023224	Res_T80_262	0.018222	Res_T90_262	0.029816	Res_T100_262	0.028856
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	1.405605	SR_P263	"{1.24, -1.2, -0.3}"	Res_T10_263	0.056313	Res_T20_263	0.032219	Res_T30_263	0.031192	Res_T40_263	0.024146	Res_T50_263	0.018975	Res_T60_263	0.018295	Res_T70_263	0.024057	Res_T80_263	0.025038	Res_T90_263	0.030553	Res_T100_263	0.034281
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	1.567075	SR_P264	"{1.24, -0.9, -0.3}"	Res_T10_264	0.0653	Res_T20_264	0.038059	Res_T30_264	0.038892	Res_T40_264	0.030854	Res_T50_264	0.020854	Res_T60_264	0.025496	Res_T70_264	0.022815	Res_T80_264	0.030156	Res_T90_264	0.029644	Res_T100_264	0.038013
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	1.765142	SR_P265	"{1.24, -0.6, -0.3}"	Res_T10_265	0.071915	Res_T20_265	0.04258	Res_T30_265	0.046689	Res_T40_265	0.037143	Res_T50_265	0.023767	Res_T60_265	0.031916	Res_T70_265	0.020572	Res_T80_265	0.033658	Res_T90_265	0.028243	Res_T100_265	0.039931
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	1.9889	SR_P266	"{1.24, -0.3, -0.3}"	Res_T10_266	0.075177	Res_T20_266	0.045767	Res_T30_266	0.05408	Res_T40_266	0.042297	Res_T50_266	0.028533	Res_T60_266	0.037159	Res_T70_266	0.017847	Res_T80_266	0.035944	Res_T90_266	0.026717	Res_T100_266	0.040333
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	2.230633	SR_P267	"{1.24, 0.0, -0.3}"	Res_T10_267	0.074701	Res_T20_267	0.048243	Res_T30_267	0.060071	Res_T40_267	0.046296	Res_T50_267	0.034655	Res_T60_267	0.041237	Res_T70_267	0.015231	Res_T80_267	0.037595	Res_T90_267	0.025042	Res_T100_267	0.039805
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	2.485101	SR_P268	"{1.24, 0.3, -0.3}"	Res_T10_268	0.070837	Res_T20_268	0.050419	Res_T30_268	0.063429	Res_T40_268	0.049482	Res_T50_268	0.040771	Res_T60_268	0.044547	Res_T70_268	0.013939	Res_T80_268	0.039107	Res_T90_268	0.022995	Res_T100_268	0.038893
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	2.748768	SR_P269	"{1.24, 0.6, -0.3}"	Res_T10_269	0.061293	Res_T20_269	0.052149	Res_T30_269	0.062004	Res_T40_269	0.052572	Res_T50_269	0.04575	Res_T60_269	0.048586	Res_T70_269	0.016353	Res_T80_269	0.041016	Res_T90_269	0.019375	Res_T100_269	0.037026
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	3.019226	SR_P270	"{1.24, 0.9, -0.3}"	Res_T10_270	0.051994	Res_T20_270	0.052385	Res_T30_270	0.056146	Res_T40_270	0.053782	Res_T50_270	0.044723	Res_T60_270	0.052358	Res_T70_270	0.020052	Res_T80_270	0.043271	Res_T90_270	0.017812	Res_T100_270	0.035252
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	3.294803	SR_P271	"{1.24, 1.2, -0.3}"	Res_T10_271	0.042325	Res_T20_271	0.052381	Res_T30_271	0.047454	Res_T40_271	0.054829	Res_T50_271	0.039191	Res_T60_271	0.0566	Res_T70_271	0.023251	Res_T80_271	0.047817	Res_T90_271	0.026171	Res_T100_271	0.034369
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	3.574315	SR_P272	"{1.24, 1.5, -0.3}"	Res_T10_272	0.033811	Res_T20_272	0.049792	Res_T30_272	0.037745	Res_T40_272	0.052763	Res_T50_272	0.033134	Res_T60_272	0.054746	Res_T70_272	0.026146	Res_T80_272	0.047292	Res_T90_272	0.054704	Res_T100_272	0.0347
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	3.856906	SR_P273	"{1.24, 1.8, -0.3}"	Res_T10_273	0.027248	Res_T20_273	0.032355	Res_T30_273	0.026564	Res_T40_273	0.032801	Res_T50_273	0.029141	Res_T60_273	0.034592	Res_T70_273	0.038771	Res_T80_273	0.031912	Res_T90_273	0.111368	Res_T100_273	0.025447
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	1.555836	SR_P274	"{1.55, -1.8, -0.3}"	Res_T10_274	0.04415	Res_T20_274	0.018975	Res_T30_274	0.021893	Res_T40_274	0.01424	Res_T50_274	0.003794	Res_T60_274	0.007117	Res_T70_274	0.009335	Res_T80_274	0.010595	Res_T90_274	0.017754	Res_T100_274	0.023499
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	1.593934	SR_P275	"{1.55, -1.5, -0.3}"	Res_T10_275	0.049071	Res_T20_275	0.0204	Res_T30_275	0.023945	Res_T40_275	0.015115	Res_T50_275	0.011664	Res_T60_275	0.009737	Res_T70_275	0.018677	Res_T80_275	0.017334	Res_T90_275	0.027292	Res_T100_275	0.028792
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	1.685415	SR_P276	"{1.55, -1.2, -0.3}"	Res_T10_276	0.060467	Res_T20_276	0.027569	Res_T30_276	0.03269	Res_T40_276	0.021477	Res_T50_276	0.016245	Res_T60_276	0.017462	Res_T70_276	0.020511	Res_T80_276	0.02476	Res_T90_276	0.029335	Res_T100_276	0.035008
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	1.822258	SR_P277	"{1.55, -0.9, -0.3}"	Res_T10_277	0.070819	Res_T20_277	0.033831	Res_T30_277	0.041599	Res_T40_277	0.027869	Res_T50_277	0.020134	Res_T60_277	0.024256	Res_T70_277	0.020322	Res_T80_277	0.029853	Res_T90_277	0.029663	Res_T100_277	0.039045
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	1.99515	SR_P278	"{1.55, -0.6, -0.3}"	Res_T10_278	0.077398	Res_T20_278	0.038431	Res_T30_278	0.050229	Res_T40_278	0.033837	Res_T50_278	0.025037	Res_T60_278	0.030323	Res_T70_278	0.019214	Res_T80_278	0.033505	Res_T90_278	0.029371	Res_T100_278	0.041112
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	2.195592	SR_P279	"{1.55, -0.3, -0.3}"	Res_T10_279	0.079449	Res_T20_279	0.040542	Res_T30_279	0.057928	Res_T40_279	0.037996	Res_T50_279	0.031489	Res_T60_279	0.034858	Res_T70_279	0.017756	Res_T80_279	0.035399	Res_T90_279	0.028796	Res_T100_279	0.040955
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	2.416739	SR_P280	"{1.55, 0.0, -0.3}"	Res_T10_280	0.077381	Res_T20_280	0.041257	Res_T30_280	0.063409	Res_T40_280	0.04007	Res_T50_280	0.038897	Res_T60_280	0.037199	Res_T70_280	0.0167	Res_T80_280	0.035737	Res_T90_280	0.027919	Res_T100_280	0.039168
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	2.653418	SR_P281	"{1.55, 0.3, -0.3}"	Res_T10_281	0.072069	Res_T20_281	0.042311	Res_T30_281	0.065484	Res_T40_281	0.041681	Res_T50_281	0.045794	Res_T60_281	0.038148	Res_T70_281	0.017161	Res_T80_281	0.035299	Res_T90_281	0.026481	Res_T100_281	0.0369
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	2.901831	SR_P282	"{1.55, 0.6, -0.3}"	Res_T10_282	0.060641	Res_T20_282	0.043799	Res_T30_282	0.062097	Res_T40_282	0.045934	Res_T50_282	0.050631	Res_T60_282	0.041394	Res_T70_282	0.020748	Res_T80_282	0.035172	Res_T90_282	0.022864	Res_T100_282	0.033627
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	3.159213	SR_P283	"{1.55, 0.9, -0.3}"	Res_T10_283	0.049514	Res_T20_283	0.044732	Res_T30_283	0.055477	Res_T40_283	0.048475	Res_T50_283	0.048416	Res_T60_283	0.047197	Res_T70_283	0.023366	Res_T80_283	0.037777	Res_T90_283	0.018509	Res_T100_283	0.033566
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	3.42354	SR_P284	"{1.55, 1.2, -0.3}"	Res_T10_284	0.037349	Res_T20_284	0.046266	Res_T30_284	0.045971	Res_T40_284	0.050376	Res_T50_284	0.041396	Res_T60_284	0.050803	Res_T70_284	0.023124	Res_T80_284	0.040999	Res_T90_284	0.017755	Res_T100_284	0.037399
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	3.693322	SR_P285	"{1.55, 1.5, -0.3}"	Res_T10_285	0.023493	Res_T20_285	0.047904	Res_T30_285	0.032137	Res_T40_285	0.047407	Res_T50_285	0.033872	Res_T60_285	0.048747	Res_T70_285	0.020566	Res_T80_285	0.04656	Res_T90_285	0.039316	Res_T100_285	0.046577
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	3.967446	SR_P286	"{1.55, 1.8, -0.3}"	Res_T10_286	0.010327	Res_T20_286	0.028352	Res_T30_286	0.015607	Res_T40_286	0.030184	Res_T50_286	0.022745	Res_T60_286	0.036022	Res_T70_286	0.032358	Res_T80_286	0.039231	Res_T90_286	0.095579	Res_T100_286	0.033495
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	1.637261	SR_P287	"{-1.55, -1.8, 0.35}"	Res_T10_287	0.065774	Res_T20_287	0.019065	Res_T30_287	0.031137	Res_T40_287	0.009923	Res_T50_287	0.006066	Res_T60_287	0.022617	Res_T70_287	0.007541	Res_T80_287	0.0104	Res_T90_287	0.014161	Res_T100_287	0.0289
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	1.673507	SR_P288	"{-1.55, -1.5, 0.35}"	Res_T10_288	0.052164	Res_T20_288	0.014882	Res_T30_288	0.026457	Res_T40_288	0.011234	Res_T50_288	0.008448	Res_T60_288	0.010703	Res_T70_288	0.015701	Res_T80_288	0.008881	Res_T90_288	0.022122	Res_T100_288	0.014604
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	1.760859	SR_P289	"{-1.55, -1.2, 0.35}"	Res_T10_289	0.041915	Res_T20_289	0.010128	Res_T30_289	0.027372	Res_T40_289	0.012	Res_T50_289	0.01303	Res_T60_289	0.008441	Res_T70_289	0.020673	Res_T80_289	0.006919	Res_T90_289	0.027427	Res_T100_289	0.010478
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	1.892254	SR_P290	"{-1.55, -0.9, 0.35}"	Res_T10_290	0.031767	Res_T20_290	0.009793	Res_T30_290	0.03031	Res_T40_290	0.014709	Res_T50_290	0.018006	Res_T60_290	0.011707	Res_T70_290	0.025198	Res_T80_290	0.008121	Res_T90_290	0.032675	Res_T100_290	0.010129
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	2.059278	SR_P291	"{-1.55, -0.6, 0.35}"	Res_T10_291	0.02197	Res_T20_291	0.011576	Res_T30_291	0.033127	Res_T40_291	0.017405	Res_T50_291	0.023081	Res_T60_291	0.015256	Res_T70_291	0.028944	Res_T80_291	0.010147	Res_T90_291	0.037462	Res_T100_291	0.010232
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	2.254024	SR_P292	"{-1.55, -0.3, 0.35}"	Res_T10_292	0.014199	Res_T20_292	0.013648	Res_T30_292	0.033946	Res_T40_292	0.019377	Res_T50_292	0.028207	Res_T60_292	0.01826	Res_T70_292	0.031733	Res_T80_292	0.011694	Res_T90_292	0.041583	Res_T100_292	0.009914
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	2.469944	SR_P293	"{-1.55, 0.0, 0.35}"	Res_T10_293	0.011882	Res_T20_293	0.015619	Res_T30_293	0.031633	Res_T40_293	0.020729	Res_T50_293	0.032924	Res_T60_293	0.020573	Res_T70_293	0.033461	Res_T80_293	0.012849	Res_T90_293	0.044973	Res_T100_293	0.009326
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	2.701967	SR_P294	"{-1.55, 0.3, 0.35}"	Res_T10_294	0.014669	Res_T20_294	0.017684	Res_T30_294	0.026159	Res_T40_294	0.021973	Res_T50_294	0.036036	Res_T60_294	0.022224	Res_T70_294	0.033972	Res_T80_294	0.013982	Res_T90_294	0.047617	Res_T100_294	0.008808
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	2.94629	SR_P295	"{-1.55, 0.6, 0.35}"	Res_T10_295	0.017497	Res_T20_295	0.021323	Res_T30_295	0.015375	Res_T40_295	0.02448	Res_T50_295	0.034363	Res_T60_295	0.023758	Res_T70_295	0.032122	Res_T80_295	0.015617	Res_T90_295	0.049996	Res_T100_295	0.008938
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	3.200098	SR_P296	"{-1.55, 0.9, 0.35}"	Res_T10_296	0.016138	Res_T20_296	0.023837	Res_T30_296	0.006782	Res_T40_296	0.026348	Res_T50_296	0.026779	Res_T60_296	0.024552	Res_T70_296	0.027895	Res_T80_296	0.01719	Res_T90_296	0.051173	Res_T100_296	0.010225
